nomor_pendaftaran,JK,bidikmisi,Sekolah,Kabupaten,Provinsi,Pilihan 1,Pilihan 2,Ranking Sekolah,Nilai Mapel UN,Lulus pada Prodi,Lulus Pilihan,X1,X2,X3,X4,X5,X6,X7,X8,X9,XT,IP Sem 1,IP Sem 2,Predikat Semester 1,Predikat Semester 2
4180255790,P,Bidik Misi,MAN PANGANDARAN,Kab Ciamis,Jawa Barat,TEKNIK INFORMATIKA,MANAJEMEN,46,86.57,Tidak Lulus,Tidak Lulus,5.5,5.4,1,0,5.4,5.4,5.4,5.4,5,38.5,,,,
4180255813,P,Reguler,SMKN MANONJAYA,Kab Tasikmalaya,Jawa Barat,PENDIDIKAN BAHASA INGGRIS ,Tidak Memilih,74,81.07,Tidak Lulus,Tidak Lulus,5.5,5.1,1,0,5.1,5.1,5.1,5.1,5.3,37.1,,,,
4180255950,P,Reguler,SMKN 1 CIAMIS,Kab Ciamis,Jawa Barat,MANAJEMEN,AKUNTANSI,114,84.86,Tidak Lulus,Tidak Lulus,5.5,5.3,1,0,5.3,5.3,5.3,5.3,5,38,,,,
4180256190,P,Bidik Misi,SMAN 8 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,MANAJEMEN,PENDIDIKAN MATEMATIKA,187,81.65,Tidak Lulus,Tidak Lulus,5.2,5.1,1,0,5.1,5.1,5.1,5.1,5.6,37.4,,,,
4180256429,P,Reguler,SMAN 1 SINDANGKASIH,Kab Ciamis,Jawa Barat,ILMU POLITIK,MANAJEMEN,108,83.64,Tidak Lulus,Tidak Lulus,5.2,5.2,1,0,5.2,5.2,5.2,5.2,5,37.4,,,,
4180256568,P,Reguler,SMAN 8 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,MANAJEMEN,PENDIDIKAN BAHASA INGGRIS ,187,80.12,Tidak Lulus,Tidak Lulus,5.1,5,1,0,5,5,5,5,5.6,36.8,,,,
4180256570,P,Reguler,SMAN 8 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,MANAJEMEN,EKONOMI PEMBANGUNAN,187,83.35,Tidak Lulus,Tidak Lulus,5.3,5.2,1,0,5.2,5.2,5.2,5.2,5.6,38,,,,
4180256592,L,Reguler,MAN SUKAMANAH,Kab Tasikmalaya,Jawa Barat,MANAJEMEN,TEKNIK SIPIL ,131,80.87,Tidak Lulus,Tidak Lulus,5.1,5.1,1.1,0,5.1,5.1,5.1,5.1,5.3,36.8,,,,
4180256637,P,Reguler,MAN AWIPARI,Kota Tasikmalaya,Jawa Barat,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,PENDIDIKAN BAHASA INGGRIS ,131,83.27,Tidak Lulus,Tidak Lulus,5.3,5.2,1,0,5.2,5.2,5.2,5.2,5.6,37.9,,,,
4180256719,P,Reguler,SMAN 14 BEKASI,Kota Bekasi,Jawa Barat,PENDIDIKAN MATEMATIKA,KESEHATAN MASYARAKAT,262,84.58,Tidak Lulus,Tidak Lulus,5.4,5.3,1,0,5.3,5.3,5.3,5.3,3.8,36.6,,,,
4180256740,P,Bidik Misi,SMA NEGERI 2 KROYA,Kab Cilacap,Jawa Tengah,PENDIDIKAN MATEMATIKA,Tidak Memilih,50,83.61,Tidak Lulus,Tidak Lulus,5.3,5.2,1,0,5.2,5.2,5.2,5.2,3.8,36.2,,,,
4180256870,P,Reguler,SMKN 1 CIAMIS,Kab Ciamis,Jawa Barat,MANAJEMEN,PENDIDIKAN MATEMATIKA,114,86.25,Tidak Lulus,Tidak Lulus,5.3,5.4,1,0,5.4,5.4,5.4,5.4,5,38.3,,,,
4180256947,P,Reguler,SMAN 14 GARUT,Kab Garut,Jawa Barat,MANAJEMEN,EKONOMI SYARIAH,114,77.5,Tidak Lulus,Tidak Lulus,4.8,4.8,1,0,4.8,4.8,4.8,4.8,4.7,34.7,,,,
4180257277,P,Reguler,SMAN 2 SINGAPARNA,Kab Tasikmalaya,Jawa Barat,KESEHATAN MASYARAKAT,ILMU POLITIK,44,84.03,Tidak Lulus,Tidak Lulus,5.3,5.3,1,0,5.3,5.3,5.3,5.3,5.3,37.9,,,,
4180257468,L,Reguler,SMAS YKBBB LELES,Kab Garut,Jawa Barat,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,PENDIDIKAN SEJARAH,92,83.46,Tidak Lulus,Tidak Lulus,5.2,5.2,1,0,5.2,5.2,5.2,5.2,4.7,37,,,,
4180257611,P,Reguler,MAN AWIPARI,Kota Tasikmalaya,Jawa Barat,AGRIBISNIS ,EKONOMI SYARIAH,131,83.23,Tidak Lulus,Tidak Lulus,5.3,5.2,1,0,5.2,5.2,5.2,5.2,5.6,36.9,,,,
4180257653,L,Bidik Misi,MAS SUKASARI AL-FATAH,Kab Bandung,Jawa Barat,PENDIDIKAN MATEMATIKA,AGROTEKNOLOGI ,66,81.51,Tidak Lulus,Tidak Lulus,10.4,10.2,1,0,10.2,10.2,10.2,10.2,7.5,69.8,,,,
4180257678,P,Bidik Misi,MAN PANGANDARAN,Kab Ciamis,Jawa Barat,TEKNIK INFORMATIKA,AKUNTANSI,46,85.71,Tidak Lulus,Tidak Lulus,10.9,10.7,1,0,10.7,10.7,10.7,10.7,10,75.4,,,,
4180257947,P,Reguler,SMAN 3 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,TEKNIK INFORMATIKA,PENDIDIKAN LUAR SEKOLAH,259,83.5,PENDIDIKAN LUAR SEKOLAH,pil_2,10.6,10.4,1,0,10.4,10.4,10.4,10.4,11.3,75,3.8,3.83,,
4180177884,P,Reguler,SMAS TERPADU RIYADLUL ULUM,Kota Tasikmalaya,Jawa Barat,PENDIDIKAN BAHASA INGGRIS,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,97,84.62,PENDIDIKAN BAHASA INGGRIS,pil_1,10.7,10.6,1.1,0,10.6,10.6,10.6,10.6,11.3,75.9,3.24,3.05,,
4180199600,P,Reguler,SMK MANANGGA PRATAMA TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,PENDIDIKAN BAHASA INGGRIS,MANAJEMEN,126,85.5,PENDIDIKAN BAHASA INGGRIS,pil_1,10.3,10.7,1,0,10.7,10.7,10.7,10.7,11.3,76,3.24,3.29,,
4180258009,P,Reguler,SMA NEGERI 1 SUKANAGARA,Kab Cianjur,Jawa Barat,AKUNTANSI,MANAJEMEN,145,80.78,Tidak Lulus,Tidak Lulus,10.2,10.1,1,0,10.1,10.1,10.1,10.1,7.5,69.1,,,,
4180258064,P,Reguler,SMAN 17 BANDUNG,Kota Bandung,Jawa Barat,KESEHATAN MASYARAKAT,Tidak Memilih,248,79.97,Tidak Lulus,Tidak Lulus,10.1,10,1,0,10,10,10,10,7.5,68.6,,,,
4180258071,P,Reguler,SMAN 11 GARUT,Kab Garut,Jawa Barat,TEKNIK SIPIL ,AGRIBISNIS ,415,80.53,Tidak Lulus,Tidak Lulus,10.2,10.1,1,0,10.1,10.1,10.1,10.1,9.4,69.9,,,,
4180250763,L,Reguler,SMAN 1 CINEAM,Kab Tasikmalaya,Jawa Barat,PENDIDIKAN BAHASA INGGRIS,TEKNIK INFORMATIKA,69,85.48,PENDIDIKAN BAHASA INGGRIS,pil_1,10.8,10.7,1,0,10.7,10.7,10.7,10.7,10.6,75.9,3.52,3.67,,
4180258562,P,Reguler,SMAS ISLAM CIPASUNG,Kab Tasikmalaya,Jawa Barat,AKUNTANSI,PENDIDIKAN GEOGRAFI,96,85.58,Tidak Lulus,Tidak Lulus,10.7,10.7,1,0,10.7,10.7,10.7,10.7,10.6,75.9,,,,
4180258602,L,Bidik Misi,SMAN 13 GARUT,Kab Garut,Jawa Barat,AGROTEKNOLOGI ,TEKNIK SIPIL ,184,78.17,Tidak Lulus,Tidak Lulus,9.9,9.8,1,0,9.8,9.8,9.8,9.8,9.4,69.1,,,,
4180258858,P,Bidik Misi,SMAN 1 PEBAYURAN,Kab Bekasi,Jawa Barat,AKUNTANSI,Tidak Memilih,152,82.19,Tidak Lulus,Tidak Lulus,10.3,10.3,1,0,10.3,10.3,10.3,10.3,7.5,70.2,,,,
4180259047,P,Reguler,SMAN 2 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,MANAJEMEN,EKONOMI SYARIAH,158,86.44,MANAJEMEN,pil_1,11,10.8,1,0,10.8,10.8,10.8,10.8,11.3,77.3,3.43,3.57,,
4180259227,L,Bidik Misi,MAN I GARUT,Kab Garut,Jawa Barat,PENDIDIKAN SEJARAH,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,185,77,Tidak Lulus,Tidak Lulus,9.7,9.6,1,0,9.6,9.6,9.6,9.6,9.4,68.2,,,,
4180259293,L,Bidik Misi,SMKN 1 LURAGUNG,Kab Kuningan,Jawa Barat,TEKNIK SIPIL ,TEKNIK INFORMATIKA,61,83.86,Tidak Lulus,Tidak Lulus,9.7,10.5,1,0,10.5,10.5,10.5,10.5,7.5,70.7,,,,
4180259729,L,Bidik Misi,SMAN 9 BEKASI,Kota Bekasi,Jawa Barat,EKONOMI PEMBANGUNAN,ILMU POLITIK,115,82.06,Tidak Lulus,Tidak Lulus,10.4,10.3,1,0,10.3,10.3,10.3,10.3,7.5,70.2,,,,
4180259833,L,Bidik Misi,SMAN 1 LOHBENER,Kab Indramayu,Jawa Barat,EKONOMI PEMBANGUNAN,Tidak Memilih,79,80.78,Tidak Lulus,Tidak Lulus,10.2,10.1,1,0,10.1,10.1,10.1,10.1,7.5,69.2,,,,
4180257981,P,Bidik Misi,SMKN KADIPATEN,Kab Tasikmalaya,Jawa Barat,PENDIDIKAN BAHASA INGGRIS,MANAJEMEN,61,89.5,PENDIDIKAN BAHASA INGGRIS,pil_1,10.6,11.2,1,0,11.2,11.2,11.2,11.2,10.6,78.2,3.29,3.52,,
4180259898,P,Reguler,SMAS PELITA,Kota Pematang Siantar,Sumatera Utara,AGROTEKNOLOGI ,AGRIBISNIS ,47,80.06,Tidak Lulus,Tidak Lulus,10.1,10,1,0,10,10,10,10,7.5,68.6,,,,
4180260072,P,Reguler,SMAN 1 PEBAYURAN,Kab Bekasi,Jawa Barat,ILMU POLITIK,Tidak Memilih,152,81.02,Tidak Lulus,Tidak Lulus,10.2,10.1,1,0,10.1,10.1,10.1,10.1,7.5,69.3,,,,
4180260232,L,Reguler,SMAN 1 CIBUNGBULANG,Kab Bogor,Jawa Barat,MANAJEMEN,PENDIDIKAN SEJARAH,138,78.32,Tidak Lulus,Tidak Lulus,9.8,9.8,1,0,9.8,9.8,9.8,9.8,7.5,67.2,,,,
4180257988,P,Bidik Misi,SMKN KADIPATEN,Kab Tasikmalaya,Jawa Barat,PENDIDIKAN BAHASA INGGRIS,PENDIDIKAN EKONOMI,61,88.62,PENDIDIKAN BAHASA INGGRIS,pil_1,10.6,11.1,1,0,11.1,11.1,11.1,11.1,10.6,77.6,3.14,3.52,,
4180260448,P,Bidik Misi,SMA SWASTA MASEHI GBKP BERASTAGI,Kab Karo,Sumatera Utara,GIZI,AGROTEKNOLOGI ,131,90.13,Tidak Lulus,Tidak Lulus,11.4,11.3,1,0,11.3,11.3,11.3,11.3,7.5,76.2,,,,
4180260619,P,Bidik Misi,SMAN 1 DARMA,Kab Kuningan,Jawa Barat,MANAJEMEN,AKUNTANSI,75,82.31,Tidak Lulus,Tidak Lulus,10.4,10.3,1,0,10.3,10.3,10.3,10.3,7.5,70.3,,,,
4180258475,P,Reguler,SMAN 1 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,PENDIDIKAN BAHASA INGGRIS,MANAJEMEN,335,87.55,PENDIDIKAN BAHASA INGGRIS,pil_1,11.1,10.9,1,0,10.9,10.9,10.9,10.9,11.3,78.1,3.76,3.9,,
4180260759,L,Reguler,SMAN 3 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,AGRIBISNIS ,AGROTEKNOLOGI ,259,81.65,Tidak Lulus,Tidak Lulus,10.5,10.2,1,0,10.2,10.2,10.2,10.2,11.3,73.8,,,,
4180261186,P,Reguler,SMAN 1 CIAWI,Kab Tasikmalaya,Jawa Barat,PENDIDIKAN BAHASA INGGRIS,PENDIDIKAN MATEMATIKA,236,85.88,PENDIDIKAN BAHASA INGGRIS,pil_1,10.9,10.7,1,0,10.7,10.7,10.7,10.7,10.6,76.2,3.33,3.43,,
4180267764,P,Reguler,SMAS TERPADU RIYADLUL ULUM,Kota Tasikmalaya,Jawa Barat,PENDIDIKAN BAHASA INGGRIS,MANAJEMEN,23,83.57,PENDIDIKAN BAHASA INGGRIS,pil_1,10.5,10.4,1,0,10.4,10.4,10.4,10.4,11.3,75,2.86,3.05,,
4180261240,P,Bidik Misi,SMA SWASTA MASEHI GBKP BERASTAGI,Kab Karo,Sumatera Utara,AGRIBISNIS ,TEKNIK INFORMATIKA,131,88.33,Tidak Lulus,Tidak Lulus,11.2,11,1,0,11,11,11,11,7.5,73.9,,,,
4180261583,P,Bidik Misi,SMAN 3 CIREBON,Kota Cirebon,Jawa Barat,MANAJEMEN,GIZI,252,80.88,Tidak Lulus,Tidak Lulus,10.2,10.1,1,0,10.1,10.1,10.1,10.1,7.5,69.3,,,,
4180261968,P,Reguler,SMAS YKBBB LELES,Kab Garut,Jawa Barat,PENDIDIKAN EKONOMI,PENDIDIKAN SEJARAH,92,82.87,Tidak Lulus,Tidak Lulus,10.4,10.4,1,0,10.4,10.4,10.4,10.4,9.4,72.5,,,,
4180261975,P,Reguler,SMAN 10 GARUT,Kab Garut,Jawa Barat,GIZI,Tidak Memilih,215,78.88,Tidak Lulus,Tidak Lulus,10.1,9.9,1,0,9.9,9.9,9.9,9.9,9.4,69.8,,,,
4180273744,P,Reguler,MAN CIPASUNG,Kab Tasikmalaya,Jawa Barat,PENDIDIKAN BAHASA INGGRIS,MANAJEMEN,204,83.09,PENDIDIKAN BAHASA INGGRIS,pil_1,10.6,10.4,1,0,10.4,10.4,10.4,10.4,10.6,74.1,3.43,3.14,,
4180262095,P,Bidik Misi,SMAN 1 KABANDUNGAN,Kab Sukabumi,Jawa Barat,EKONOMI SYARIAH,EKONOMI PEMBANGUNAN,73,82.44,Tidak Lulus,Tidak Lulus,10.5,10.3,1,0,10.3,10.3,10.3,10.3,7.5,70.5,,,,
4180262155,P,Reguler,MAN 1 KOTA BEKASI,Kota Bekasi,Jawa Barat,KESEHATAN MASYARAKAT,GIZI,263,82.46,Tidak Lulus,Tidak Lulus,10.4,10.3,1,0,10.3,10.3,10.3,10.3,7.5,70.5,,,,
4180262215,L,Reguler,SMAN 1 SINDANGKASIH,Kab Ciamis,Jawa Barat,AGRIBISNIS ,MANAJEMEN,108,80.51,Tidak Lulus,Tidak Lulus,10.1,10.1,1,0,10.1,10.1,10.1,10.1,10,70.5,,,,
4180262294,L,Bidik Misi,SMKN 2 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,TEKNIK ELEKTRO ,MANAJEMEN,66,80.14,Tidak Lulus,Tidak Lulus,10.1,10,1,0,10,10,10,10,11.3,72.5,,,,
4180262585,P,Reguler,SMKN 1 GARUT,Kab Garut,Jawa Barat,AKUNTANSI,MANAJEMEN,193,84.27,Tidak Lulus,Tidak Lulus,10.1,10.5,1,0,10.5,10.5,10.5,10.5,9.4,73.2,,,,
4180262638,L,Reguler,SMKN 1 CIJULANG,Kab Ciamis,Jawa Barat,EKONOMI PEMBANGUNAN,ILMU POLITIK,44,79.38,Tidak Lulus,Tidak Lulus,10.1,9.9,1,0,9.9,9.9,9.9,9.9,10,70.7,,,,
4180262723,L,Reguler,SMKS BINA PUTERA NUSANTARA TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,TEKNIK INFORMATIKA,TEKNIK SIPIL ,49,82.16,Tidak Lulus,Tidak Lulus,10.1,10.3,1,0,10.3,10.3,10.3,10.3,11.3,73.7,,,,
4180262804,P,Reguler,MAN 1 BOGOR,Kota Bogor,Jawa Barat,PENDIDIKAN SEJARAH,PENDIDIKAN BAHASA INGGRIS ,155,81.28,Tidak Lulus,Tidak Lulus,10.2,10.2,1,0,10.2,10.2,10.2,10.2,7.5,69.5,,,,
4180262873,L,Reguler,SMKN 2 CIAMIS,Kab Ciamis,Jawa Barat,TEKNIK SIPIL ,Tidak Memilih,68,82.14,Tidak Lulus,Tidak Lulus,10.2,10.3,1,0,10.3,10.3,10.3,10.3,10,72.6,,,,
4180263037,L,Bidik Misi,SMAN 1 DAYEUHKOLOT,Kab Bandung,Jawa Barat,MANAJEMEN,Tidak Memilih,174,80.7,Tidak Lulus,Tidak Lulus,10.1,10.1,1.1,0,10.1,10.1,10.1,10.1,7.5,69.1,,,,
4180285189,P,Reguler,SMKN 2 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,PENDIDIKAN BAHASA INGGRIS,ILMU POLITIK,67,81.89,PENDIDIKAN BAHASA INGGRIS,pil_1,10.6,10.2,1,0,10.2,10.2,10.2,10.2,11.3,74.1,3,3.29,,
4180263290,L,Bidik Misi,SMAN 1 KABANDUNGAN,Kab Sukabumi,Jawa Barat,ILMU POLITIK,Tidak Memilih,73,88.48,Tidak Lulus,Tidak Lulus,11.2,11.1,1,0,11.1,11.1,11.1,11.1,7.5,75,,,,
4180263300,L,Reguler,SMKN 2 CIAMIS,Kab Ciamis,Jawa Barat,TEKNIK SIPIL ,Tidak Memilih,68,82.69,Tidak Lulus,Tidak Lulus,11.2,10.3,1,0,10.3,10.3,10.3,10.3,10,73.9,,,,
4180263584,P,Reguler,SMKN MANONJAYA,Kab Tasikmalaya,Jawa Barat,EKONOMI PEMBANGUNAN,MANAJEMEN,76,81.04,EKONOMI PEMBANGUNAN,pil_1,11.2,10.1,1.1,0,10.1,10.1,10.1,10.1,10.6,73.5,3.36,0,,
4180263603,P,Bidik Misi,SMAN 1 DRAMAGA,Kab Bogor,Jawa Barat,AKUNTANSI,PENDIDIKAN EKONOMI,126,81.94,Tidak Lulus,Tidak Lulus,10.4,10.2,1,0,10.2,10.2,10.2,10.2,7.5,70.1,,,,
4180263609,P,Reguler,SMAN 3 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,AKUNTANSI,MANAJEMEN,259,82.26,Tidak Lulus,Tidak Lulus,10.6,10.3,1,0,10.3,10.3,10.3,10.3,11.3,74.2,,,,
4180263616,P,Bidik Misi,SMAN 1 SINDANGKERTA,Kab Bandung Barat,Jawa Barat,AGROTEKNOLOGI ,EKONOMI PEMBANGUNAN,66,81.98,Tidak Lulus,Tidak Lulus,10.3,10.2,1,0,10.2,10.2,10.2,10.2,7.5,70,,,,
4180330606,P,Bidik Misi,SMAN 1 KARANGNUNGGAL,Kab Tasikmalaya,Jawa Barat,PENDIDIKAN BAHASA INGGRIS,AGRIBISNIS,256,87.9,PENDIDIKAN BAHASA INGGRIS,pil_1,11.2,11,1,0,11,11,11,11,10.6,76.7,3.57,3.62,,
4180263859,P,Reguler,SMAN 10 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,MANAJEMEN,PENDIDIKAN LUAR SEKOLAH,104,84.92,PENDIDIKAN LUAR SEKOLAH,pil_2,10.8,10.6,1,0,10.6,10.6,10.6,10.6,11.3,76.1,0,NULL,,
4180264081,L,Bidik Misi,SMKN 1 BANJAR,Kota Banjar,Jawa Barat,AKUNTANSI,EKONOMI SYARIAH,157,81.11,Tidak Lulus,Tidak Lulus,10.8,10.1,1,0,10.1,10.1,10.1,10.1,10,72.5,,,,
4180264473,P,Reguler,SMAN 10 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,EKONOMI PEMBANGUNAN,MANAJEMEN,104,85.46,EKONOMI PEMBANGUNAN,pil_1,10.8,10.7,1,0,10.7,10.7,10.7,10.7,11.3,76.5,3.64,3.5,,
4180264581,P,Reguler,SMAN 1 TAMBUN UTARA,Kab Bekasi,Jawa Barat,KESEHATAN MASYARAKAT,AGRIBISNIS ,212,81.41,Tidak Lulus,Tidak Lulus,10.3,10.2,1,0,10.2,10.2,10.2,10.2,7.5,68.7,,,,
4180264619,P,Reguler,SMAN 1 SINDANGKASIH,Kab Ciamis,Jawa Barat,PENDIDIKAN GEOGRAFI,EKONOMI SYARIAH,108,81.66,PENDIDIKAN GEOGRAFI,pil_1,10.3,10.2,1,0,10.2,10.2,10.2,10.2,10,72.3,3.2,3.17,,
4180264682,P,Bidik Misi,SMKS TRI KARYA HUSADA,Kota Tasikmalaya,Jawa Barat,KESEHATAN MASYARAKAT,PENDIDIKAN MATEMATIKA,12,85.84,Tidak Lulus,Tidak Lulus,10.3,10.7,1,0,10.7,10.7,10.7,10.7,11.3,76.2,,,,
4180264812,P,Bidik Misi,SMAN 1 JAMPANGTENGAH,Kab Sukabumi,Jawa Barat,ILMU POLITIK,PENDIDIKAN LUAR SEKOLAH,77,79.82,Tidak Lulus,Tidak Lulus,10,10,1,0,10,10,10,10,7.5,68.4,,,,
4180265062,P,Bidik Misi,MAN JAMPANG TENGAH,Kab Sukabumi,Jawa Barat,MANAJEMEN,EKONOMI PEMBANGUNAN,104,83.05,Tidak Lulus,Tidak Lulus,10.6,10.4,1,0,10.4,10.4,10.4,10.4,7.5,71,,,,
4180265173,L,Bidik Misi,SMAN 1 NANGGUNG,Kab Bogor,Jawa Barat,PENDIDIKAN FISIKA,AGRIBISNIS ,32,83.44,Tidak Lulus,Tidak Lulus,10.7,10.4,1,0,10.4,10.4,10.4,10.4,7.5,72.1,,,,
4180265223,P,Bidik Misi,SMAS AL HIDAYAH CUKANGKAWUNG,Kab Tasikmalaya,Jawa Barat,MANAJEMEN,PENDIDIKAN BAHASA INGGRIS ,93,86.85,Tidak Lulus,Tidak Lulus,10.8,10.9,1,0,10.9,10.9,10.9,10.9,10.6,76.8,,,,
4180265226,P,Reguler,SMAN 1 CIANJUR,Kab Cianjur,Jawa Barat,KESEHATAN MASYARAKAT,GIZI,234,82.93,Tidak Lulus,Tidak Lulus,10.5,10.4,1,0,10.4,10.4,10.4,10.4,7.5,70.8,,,,
4180265252,P,Bidik Misi,SMAN 3 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,ILMU POLITIK,259,81.92,Tidak Lulus,Tidak Lulus,10.5,10.2,1,0,10.2,10.2,10.2,10.2,11.3,73.9,,,,
4180265293,P,Reguler,SMAN 6 GARUT,Kab Garut,Jawa Barat,TEKNIK SIPIL ,AGRIBISNIS ,307,80.89,Tidak Lulus,Tidak Lulus,10.2,10.1,1,0,10.1,10.1,10.1,10.1,9.4,70.1,,,,
4180265430,P,Bidik Misi,MAN PANGANDARAN,Kab Ciamis,Jawa Barat,PENDIDIKAN SEJARAH,ILMU POLITIK,54,87.32,PENDIDIKAN SEJARAH,pil_1,11,10.9,1,0,10.9,10.9,10.9,10.9,10,76.6,3.4,3.36,,
4180265493,P,Reguler,SMAN 3 BANJAR,Kota Banjar,Jawa Barat,EKONOMI SYARIAH,Tidak Memilih,148,80.74,Tidak Lulus,Tidak Lulus,10.3,10.1,1,0,10.1,10.1,10.1,10.1,10,71.7,,,,
4180265535,P,Reguler,SMAN TANJUNGKERTA,Kab Sumedang,Jawa Barat,AGRIBISNIS ,Tidak Memilih,65,84.56,Tidak Lulus,Tidak Lulus,10.7,10.6,1,0,10.6,10.6,10.6,10.6,7.5,71.1,,,,
4180265734,L,Reguler,SMKN 5 BANDUNG,Kota Bandung,Jawa Barat,TEKNIK SIPIL ,PENDIDIKAN GEOGRAFI,92,85.3,Tidak Lulus,Tidak Lulus,10.7,10.7,1,0,10.7,10.7,10.7,10.7,7.5,72.5,,,,
4180265826,P,Reguler,SMAN 7 KABUPATEN TANGERANG,Kab Tangerang,Banten,KESEHATAN MASYARAKAT,GIZI,186,79.97,Tidak Lulus,Tidak Lulus,10.1,10,1,0,10,10,10,10,7.5,68.6,,,,
4180266210,P,Bidik Misi,MAN TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,PENDIDIKAN EKONOMI,121,81.68,Tidak Lulus,Tidak Lulus,10.3,10.2,1,0,10.2,10.2,10.2,10.2,11.3,73.6,,,,
4180266379,P,Bidik Misi,SMAN 9 TANGERANG,Kota Tangerang,Banten,GIZI,Tidak Memilih,205,77.45,Tidak Lulus,Tidak Lulus,9.6,9.7,1,0,9.7,9.7,9.7,9.7,7.5,66.5,,,,
4180266443,P,Bidik Misi,SMAS AL HIDAYAH CUKANGKAWUNG,Kab Tasikmalaya,Jawa Barat,EKONOMI PEMBANGUNAN,AKUNTANSI,93,86.46,EKONOMI PEMBANGUNAN,pil_1,10.8,10.8,1,0,10.8,10.8,10.8,10.8,10.6,76.5,3.32,3.59,,
4180266450,L,Reguler,SMAS HUTAMA,Kota Bekasi,Jawa Barat,PENDIDIKAN GEOGRAFI,ILMU POLITIK,109,81.11,Tidak Lulus,Tidak Lulus,10.2,10.1,1,0,10.1,10.1,10.1,10.1,7.5,69.4,,,,
4180266452,L,Bidik Misi,SMKS PLUS AL HASANAH,Kab Tasikmalaya,Jawa Barat,MANAJEMEN,PENDIDIKAN EKONOMI,51,82.07,Tidak Lulus,Tidak Lulus,10.2,10.3,1,0,10.3,10.3,10.3,10.3,10.6,73.2,,,,
4180266737,L,Bidik Misi,SMKS YPC TASIKMALAYA,Kab Tasikmalaya,Jawa Barat,AGROTEKNOLOGI ,AGRIBISNIS ,108,80.03,Tidak Lulus,Tidak Lulus,10.2,10,1,0,10,10,10,10,10.6,71.9,,,,
4180331913,L,Reguler,SMAN 4 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,PENDIDIKAN BAHASA INGGRIS,PENDIDIKAN SEJARAH,177,82.96,PENDIDIKAN BAHASA INGGRIS,pil_1,10.5,10.4,1,0,10.4,10.4,10.4,10.4,11.3,74.6,2.86,0,,
4180266767,P,Bidik Misi,SMAN 1 CISAYONG,Kab Tasikmalaya,Jawa Barat,PENDIDIKAN MATEMATIKA,PENDIDIKAN EKONOMI,44,83.33,Tidak Lulus,Tidak Lulus,10.6,10.4,1,0,10.4,10.4,10.4,10.4,7.5,71.1,,,,
4180266882,L,Bidik Misi,MAN JAMPANG TENGAH,Kab Sukabumi,Jawa Barat,PENDIDIKAN GEOGRAFI,MANAJEMEN,104,79.27,Tidak Lulus,Tidak Lulus,10.1,9.9,1,0,9.9,9.9,9.9,9.9,7.5,68.1,,,,
4180266915,P,Reguler,SMAN 1 CIKARANG BARAT,Kab Bekasi,Jawa Barat,MANAJEMEN,EKONOMI PEMBANGUNAN,189,80.79,Tidak Lulus,Tidak Lulus,10.2,10.1,1,0,10.1,10.1,10.1,10.1,7.5,69.2,,,,
4180267031,P,Bidik Misi,SMAN 4 PANDEGLANG,Kab Pandeglang,Banten,ILMU POLITIK,Tidak Memilih,171,80.4,Tidak Lulus,Tidak Lulus,10.2,10.1,1,0,10.1,10.1,10.1,10.1,7.5,68.9,,,,
4180267037,P,Reguler,SMAN 3 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,KESEHATAN MASYARAKAT,MANAJEMEN,259,82.18,Tidak Lulus,Tidak Lulus,10.6,10.3,1,0,10.3,10.3,10.3,10.3,11.3,74.2,,,,
4180267052,L,Reguler,SMAN 20 GARUT,Kab Garut,Jawa Barat,MANAJEMEN,TEKNIK INFORMATIKA,23,82.48,Tidak Lulus,Tidak Lulus,10.4,10.3,1,0,10.3,10.3,10.3,10.3,9.4,72.3,,,,
4180267137,P,Bidik Misi,MAN BANTAR KALONG,Kab Tasikmalaya,Jawa Barat,PENDIDIKAN LUAR SEKOLAH,PENDIDIKAN EKONOMI,46,90.09,PENDIDIKAN LUAR SEKOLAH,pil_1,11.3,11.3,1.1,0,11.3,11.3,11.3,11.3,10.6,79.3,3.9,4,,
